"id","emp_status","year","laid_off"
855715,NA,2016,NA
855715,NA,2017,NA
855715,NA,2018,NA
855715,NA,2019,NA
855715,NA,2020,NA
855715,NA,2021,NA
855715,NA,2022,NA
855718,1,2008,0
855718,1,2009,0
855718,1,2010,0
855718,1,2011,0
855718,1,2012,0
855718,1,2013,0
855718,1,2014,NA
855722,1,2008,0
855722,1,2009,0
855722,1,2010,0
855722,1,2011,0
855722,1,2012,0
855722,1,2013,0
855722,1,2014,0
855722,1,2015,0
855722,1,2016,0
855722,1,2017,0
855722,1,2018,NA
855722,NA,2019,NA
855722,NA,2020,NA
855722,1,2021,0
855722,1,2022,NA
855725,1,2008,0
855725,1,2009,0
855725,1,2010,0
855725,1,2011,0
855725,1,2012,NA
855728,NA,2008,NA
855728,NA,2009,NA
855728,NA,2010,NA
855728,NA,2011,NA
855728,1,2012,1
855728,0,2013,0
855728,0,2014,0
855728,0,2015,0
855728,1,2016,0
855728,1,2017,0
855728,1,2018,0
855728,1,2019,0
855728,1,2020,0
855728,1,2021,0
855728,1,2022,NA
855729,1,2020,0
855729,1,2021,0
855729,1,2022,NA
855731,1,2008,0
855731,1,2009,0
855731,1,2010,0
855731,1,2011,0
855731,1,2012,NA
855733,1,2022,NA
855737,NA,2008,NA
855737,NA,2009,NA
855737,NA,2010,NA
855740,NA,2009,NA
855740,NA,2010,NA
855746,1,2012,0
855746,1,2013,0
855746,1,2014,0
855746,1,2015,0
855746,1,2016,NA
855749,1,2012,0
855749,1,2013,0
855749,1,2014,0
855749,1,2015,0
855749,1,2016,0
855749,1,2017,0
855749,1,2018,0
855749,1,2019,0
855749,1,2020,NA
855752,1,2008,0
855752,1,2009,0
855752,1,2010,0
855752,1,2011,0
855752,1,2012,0
855752,1,2013,0
855752,1,2014,0
855752,1,2015,0
855752,1,2016,0
855752,1,2017,0
855752,1,2018,0
855752,1,2019,0
855752,1,2020,0
855752,1,2021,NA
855755,1,2010,0
855755,1,2011,NA
855758,1,2008,0
855758,1,2009,NA
855770,1,2020,NA
855776,1,2008,0
855776,1,2009,0
855776,1,2010,0
855776,1,2011,0
855776,1,2012,0
855776,1,2013,0
855776,1,2014,0
855776,1,2015,0
855776,1,2016,0
855776,1,2017,0
855776,1,2018,0
855776,1,2019,0
855776,1,2020,0
855776,1,2021,0
855776,1,2022,NA
855780,NA,2008,NA
855780,NA,2009,NA
855783,1,2017,0
855783,1,2018,0
855783,1,2019,0
855783,1,2020,0
855783,1,2021,0
855783,1,2022,NA
855789,1,2008,NA
855789,NA,2009,NA
855789,NA,2010,NA
855789,NA,2011,NA
855789,NA,2012,NA
855789,NA,2013,NA
855789,NA,2014,NA
855789,NA,2015,NA
855789,NA,2016,NA
855789,NA,2017,NA
855789,NA,2018,NA
855789,NA,2019,NA
855789,NA,2020,NA
855789,NA,2021,NA
855789,NA,2022,NA
855790,NA,2022,NA
855791,1,2020,0
855791,1,2021,0
855791,1,2022,NA
855792,1,2008,0
855792,1,2009,0
855792,1,2010,0
855792,1,2011,0
855792,1,2012,0
855792,1,2013,0
855792,1,2014,0
855792,1,2015,NA
855795,1,2008,0
855795,1,2009,0
855795,1,2010,NA
855801,NA,2008,NA
855804,1,2008,0
855804,1,2009,NA
855807,NA,2015,NA
855807,NA,2016,NA
855807,NA,2017,NA
855807,NA,2018,NA
855807,NA,2019,NA
855807,NA,2020,NA
855807,NA,2021,NA
855807,NA,2022,NA
855810,1,2008,0
855810,1,2009,0
855810,1,2010,0
855810,1,2011,0
855810,1,2012,0
855810,1,2013,0
855810,1,2014,0
855810,1,2015,0
855810,1,2016,0
855810,1,2017,0
855810,1,2018,0
855810,1,2019,0
855810,1,2020,0
855810,1,2021,NA
855813,1,2014,0
855813,1,2015,0
855813,1,2016,0
855813,1,2017,0
855813,1,2018,0
855813,1,2019,0
855813,1,2020,0
855813,1,2021,0
855813,1,2022,NA
855828,1,2008,0
855828,1,2009,0
855828,1,2010,0
855828,1,2011,0
855828,1,2012,0
855828,1,2013,0
855828,1,2014,0
855828,1,2015,0
855828,1,2016,0
855828,1,2017,0
855828,1,2018,NA
855838,1,2008,0
855838,1,2009,0
855838,1,2010,0
855838,1,2011,0
855838,1,2012,0
855838,1,2013,0
855838,1,2014,0
855838,1,2015,0
855838,1,2016,0
855838,1,2017,NA
855841,1,2008,0
855841,1,2009,0
855841,1,2010,NA
855842,1,2022,NA
855844,1,2014,0
855844,1,2015,0
855844,1,2016,0
855844,1,2017,0
855844,1,2018,NA
855844,NA,2019,NA
855844,1,2020,NA
855850,1,2008,0
855850,1,2009,0
855850,1,2010,0
855850,1,2011,0
855850,1,2012,0
855850,1,2013,0
855850,1,2014,0
855850,1,2015,0
855850,1,2016,0
855850,1,2017,0
855850,1,2018,0
855850,1,2019,0
855850,1,2020,NA
855853,1,2008,0
855853,1,2009,0
855853,1,2010,0
855853,1,2011,0
855853,1,2012,0
855853,1,2013,0
855853,1,2014,0
855853,1,2015,0
855853,1,2016,0
855853,1,2017,NA
855856,1,2009,0
855856,1,2010,0
855856,1,2011,0
855856,1,2012,0
855856,1,2013,0
855856,1,2014,NA
855859,1,2014,0
855859,1,2015,0
855859,1,2016,0
855859,1,2017,0
855859,1,2018,0
855859,1,2019,0
855859,1,2020,0
855859,1,2021,NA
855862,NA,2009,NA
855862,1,2010,0
855862,1,2011,0
855862,1,2012,0
855862,1,2013,0
855862,1,2014,0
855862,1,2015,0
855862,1,2016,0
855862,1,2017,0
855862,1,2018,0
855862,1,2019,0
855862,1,2020,0
855862,1,2021,0
855862,1,2022,NA
855865,1,2017,NA
855868,1,2008,0
855868,1,2009,0
855868,1,2010,0
855868,1,2011,0
855868,1,2012,0
855868,1,2013,0
855868,1,2014,0
855868,1,2015,0
855868,1,2016,0
855868,1,2017,0
855868,1,2018,0
855868,1,2019,0
855868,1,2020,0
855868,1,2021,0
855868,1,2022,NA
855876,1,2020,0
855876,1,2021,NA
855877,1,2012,0
855877,1,2013,0
855877,1,2014,0
855877,1,2015,0
855877,1,2016,NA
855883,1,2014,0
855883,1,2015,NA
855886,1,2008,0
855886,1,2009,0
855886,1,2010,0
855886,1,2011,0
855886,1,2012,0
855886,1,2013,0
855886,1,2014,0
855886,1,2015,0
855886,1,2016,0
855886,1,2017,0
855886,1,2018,0
855886,1,2019,0
855886,1,2020,0
855886,1,2021,0
855886,1,2022,NA
855887,1,2018,0
855887,1,2019,0
855887,1,2020,0
855887,1,2021,0
855887,1,2022,NA
855889,1,2017,0
855889,1,2018,0
855889,1,2019,0
855889,1,2020,0
855889,1,2021,0
855889,1,2022,NA
855895,1,2008,0
855895,1,2009,0
855895,1,2010,0
855895,1,2011,NA
855899,1,2012,0
855899,1,2013,0
855899,1,2014,0
855899,1,2015,0
855899,1,2016,0
855899,1,2017,0
855899,1,2018,0
855899,1,2019,0
855899,1,2020,0
855899,1,2021,0
855899,1,2022,NA
855902,NA,2014,NA
855902,NA,2015,NA
855902,NA,2016,NA
855905,1,2010,0
855905,1,2011,0
855905,1,2012,NA
855906,NA,2022,NA
855908,1,2008,NA
855914,1,2017,NA
855917,1,2008,0
855917,1,2009,0
855917,1,2010,0
855917,1,2011,0
855917,1,2012,0
855917,1,2013,0
855917,1,2014,0
855917,1,2015,0
855917,1,2016,0
855917,1,2017,0
855917,1,2018,0
855917,1,2019,NA
855923,1,2008,0
855923,1,2009,0
855923,1,2010,0
855923,1,2011,0
855923,1,2012,0
855923,1,2013,0
855923,1,2014,0
855923,1,2015,NA
855926,NA,2012,NA
855926,NA,2013,NA
855926,NA,2014,NA
855926,NA,2015,NA
855926,NA,2016,NA
855926,NA,2017,NA
855926,NA,2018,NA
855926,NA,2019,NA
855926,NA,2020,NA
855926,NA,2021,NA
855926,NA,2022,NA
855929,NA,2008,NA
855929,NA,2009,NA
855929,NA,2010,NA
855929,NA,2011,NA
855929,NA,2012,NA
855929,NA,2013,NA
855929,NA,2014,NA
855929,NA,2015,NA
855929,NA,2016,NA
855929,NA,2017,NA
855929,NA,2018,NA
855929,NA,2019,NA
855929,NA,2020,NA
855929,NA,2021,NA
855929,NA,2022,NA
855932,1,2012,0
855932,1,2013,NA
855935,1,2014,NA
855937,1,2022,NA
855944,NA,2008,NA
855944,NA,2009,NA
855945,1,2020,NA
855947,1,2008,0
855947,1,2009,0
855947,1,2010,0
855947,1,2011,NA
855950,1,2008,0
855950,1,2009,0
855950,1,2010,0
855950,1,2011,0
855950,1,2012,0
855950,1,2013,0
855950,1,2014,0
855950,1,2015,0
855950,1,2016,0
855950,1,2017,0
855950,1,2018,0
855950,1,2019,0
855950,1,2020,NA
855953,1,2008,0
855953,1,2009,0
855953,1,2010,0
855953,1,2011,0
855953,1,2012,0
855953,1,2013,0
855953,1,2014,0
855953,1,2015,0
855953,1,2016,0
855953,1,2017,0
855953,1,2018,0
855953,1,2019,0
855953,1,2020,0
855953,1,2021,0
855953,1,2022,NA
855959,1,2020,0
855959,1,2021,0
855959,1,2022,NA
855960,1,2008,0
855960,1,2009,0
855960,1,2010,0
855960,1,2011,0
855960,1,2012,0
855960,1,2013,0
855960,1,2014,0
855960,1,2015,0
855960,1,2016,0
855960,1,2017,0
855960,1,2018,0
855960,1,2019,0
855960,1,2020,0
855960,1,2021,0
855960,1,2022,NA
855962,1,2022,NA
855963,1,2008,0
855963,1,2009,0
855963,1,2010,0
855963,1,2011,0
855963,1,2012,0
855963,1,2013,0
855963,1,2014,0
855963,1,2015,0
855963,1,2016,0
855963,1,2017,0
855963,1,2018,0
855963,1,2019,0
855963,1,2020,0
855963,1,2021,0
855963,1,2022,NA
855966,1,2012,0
855966,1,2013,0
855966,1,2014,NA
855969,1,2014,0
855969,1,2015,NA
855975,1,2008,0
855975,1,2009,0
855975,1,2010,0
855975,1,2011,0
855975,1,2012,0
855975,1,2013,0
855975,1,2014,0
855975,1,2015,0
855975,1,2016,0
855975,1,2017,0
855975,1,2018,0
855975,1,2019,0
855975,1,2020,0
855975,1,2021,0
855975,1,2022,NA
855981,NA,2008,NA
855981,NA,2009,NA
855981,NA,2010,NA
855981,NA,2011,NA
855981,NA,2012,NA
855981,NA,2013,NA
855981,NA,2014,NA
855981,NA,2015,NA
855981,NA,2016,NA
855981,NA,2017,NA
855981,NA,2018,NA
855981,NA,2019,NA
855981,NA,2020,NA
855981,NA,2021,NA
855981,NA,2022,NA
855984,1,2008,0
855984,1,2009,0
855984,1,2010,0
855984,1,2011,0
855984,1,2012,0
855984,1,2013,1
855984,0,2014,0
855984,0,2015,0
855984,0,2016,NA
855984,NA,2017,NA
855984,NA,2018,NA
855984,NA,2019,NA
855984,NA,2020,NA
855984,NA,2021,NA
855984,NA,2022,NA
855987,1,2014,0
855987,1,2015,0
855987,1,2016,0
855987,1,2017,0
855987,1,2018,0
855987,1,2019,0
855987,1,2020,0
855987,1,2021,0
855987,1,2022,NA
855993,1,2008,0
855993,1,2009,0
855993,1,2010,0
855993,1,2011,NA
855996,NA,2017,NA
855996,NA,2018,NA
855996,NA,2019,NA
855999,1,2014,0
855999,1,2015,0
855999,1,2016,0
855999,1,2017,0
855999,1,2018,0
855999,1,2019,0
855999,1,2020,NA
856002,NA,2008,NA
856002,NA,2009,NA
856002,NA,2010,NA
856002,NA,2011,NA
856002,NA,2012,NA
856002,NA,2013,NA
856002,NA,2014,NA
856003,NA,2022,NA
856005,NA,2008,NA
856005,NA,2009,NA
856005,NA,2010,NA
856005,NA,2011,NA
856005,NA,2012,NA
856005,NA,2013,NA
856005,NA,2014,NA
856005,NA,2015,NA
856005,NA,2016,NA
856005,NA,2017,NA
856005,NA,2018,NA
856005,NA,2019,NA
856005,NA,2020,NA
856005,NA,2021,NA
856011,1,2012,0
856011,1,2013,0
856011,1,2014,0
856011,1,2015,NA
856015,NA,2014,NA
856015,NA,2015,NA
856015,NA,2016,NA
856018,1,2008,0
856018,1,2009,0
856018,1,2010,NA
856018,NA,2011,NA
856018,NA,2012,NA
856018,NA,2013,NA
856018,NA,2014,NA
856018,NA,2015,NA
856018,NA,2016,NA
856018,NA,2017,NA
856018,NA,2018,NA
856018,NA,2019,NA
856018,NA,2020,NA
856018,NA,2021,NA
856018,NA,2022,NA
856021,NA,2014,NA
856021,NA,2015,NA
856021,NA,2016,NA
856024,1,2008,0
856024,1,2009,NA
856024,NA,2010,NA
856024,NA,2011,NA
856027,1,2014,0
856027,1,2015,0
856027,1,2016,NA
856030,1,2008,0
856030,1,2009,0
856030,1,2010,0
856030,1,2011,NA
856033,1,2012,0
856033,1,2013,0
856033,1,2014,0
856033,1,2015,0
856033,1,2016,0
856033,1,2017,NA
856034,1,2022,NA
856045,NA,2012,NA
856045,NA,2013,NA
856047,1,2022,NA
856048,1,2008,0
856048,1,2009,0
856048,1,2010,0
856048,1,2011,NA
856051,NA,2008,NA
856051,NA,2009,NA
856054,NA,2010,NA
856054,NA,2011,NA
856054,NA,2012,NA
856054,1,2013,0
856054,1,2014,0
856054,1,2015,0
856054,1,2016,0
856054,1,2017,0
856054,1,2018,0
856054,1,2019,0
856054,1,2020,0
856054,1,2021,0
856054,1,2022,NA
856060,1,2008,0
856060,1,2009,0
856060,1,2010,NA
856060,NA,2011,NA
856060,NA,2012,NA
856060,NA,2013,NA
856060,NA,2014,NA
856060,NA,2015,NA
856060,NA,2016,NA
856060,NA,2017,NA
856060,NA,2018,NA
856060,NA,2019,NA
856060,NA,2020,NA
856060,NA,2021,NA
856063,0,2016,0
856063,0,2017,0
856063,0,2018,0
856063,0,2019,0
856063,0,2020,NA
856066,NA,2008,NA
856069,1,2008,NA
856072,1,2017,0
856072,1,2018,0
856072,1,2019,0
856072,1,2020,0
856072,1,2021,0
856072,1,2022,NA
856076,NA,2017,NA
856076,NA,2018,NA
856076,NA,2019,NA
856076,NA,2020,NA
856076,NA,2021,NA
856076,NA,2022,NA
856079,1,2008,0
856079,1,2009,0
856079,1,2010,0
856079,1,2011,0
856079,1,2012,0
856079,1,2013,0
856079,1,2014,NA
856079,NA,2015,NA
856079,NA,2016,NA
856079,NA,2017,NA
856079,NA,2018,NA
856079,NA,2019,NA
856079,NA,2020,NA
856079,NA,2021,NA
856079,NA,2022,NA
856081,1,2022,NA
856082,1,2010,0
856082,1,2011,0
856082,1,2012,0
856082,1,2013,0
856082,1,2014,0
856082,1,2015,0
856082,1,2016,0
856082,1,2017,0
856082,1,2018,0
856082,1,2019,0
856082,1,2020,0
856082,1,2021,0
856082,1,2022,NA
856085,NA,2017,NA
856085,NA,2018,NA
856085,NA,2019,NA
856085,NA,2020,NA
856085,NA,2021,NA
856085,NA,2022,NA
856088,NA,2008,NA
856088,NA,2009,NA
856088,NA,2010,NA
856088,NA,2011,NA
856088,NA,2012,NA
856088,NA,2013,NA
856088,NA,2014,NA
856088,NA,2015,NA
856088,NA,2016,NA
856088,NA,2017,NA
856088,NA,2018,NA
856091,1,2014,0
856091,1,2015,NA
856093,1,2020,0
856093,1,2021,0
856093,1,2022,NA
856094,1,2014,0
856094,1,2015,NA
856094,NA,2016,NA
856094,NA,2017,NA
856094,NA,2018,NA
856094,NA,2019,NA
856094,NA,2020,NA
856094,NA,2021,NA
856094,NA,2022,NA
856096,NA,2022,NA
856097,1,2012,0
856097,1,2013,NA
856097,NA,2014,NA
856100,1,2017,0
856100,1,2018,0
856100,1,2019,0
856100,1,2020,0
856100,1,2021,0
856100,1,2022,NA
856103,1,2017,0
856103,1,2018,0
856103,1,2019,NA
856104,1,2022,NA
856106,1,2014,0
856106,1,2015,0
856106,1,2016,0
856106,1,2017,0
856106,1,2018,0
856106,1,2019,NA
856106,NA,2020,NA
856106,NA,2021,NA
856106,NA,2022,NA
856108,1,2021,0
856108,1,2022,NA
856109,1,2012,0
856109,1,2013,0
856109,1,2014,NA
856112,NA,2014,NA
856118,1,2008,0
856118,1,2009,0
856118,1,2010,0
856118,1,2011,0
856118,1,2012,0
856118,1,2013,0
856118,1,2014,0
856118,1,2015,0
856118,1,2016,NA
856121,1,2016,NA
856124,1,2014,0
856124,1,2015,NA
856127,1,2008,0
856127,1,2009,0
856127,1,2010,0
856127,1,2011,0
856127,1,2012,NA
856130,1,2008,0
856130,1,2009,0
856130,1,2010,0
856130,1,2011,0
856130,1,2012,0
856130,1,2013,0
856130,1,2014,0
856130,1,2015,0
856130,1,2016,0
856130,1,2017,0
856130,1,2018,0
856130,1,2019,0
856130,1,2020,0
856130,1,2021,0
856130,1,2022,NA
856134,1,2014,0
856134,1,2015,NA
856140,NA,2008,NA
856140,NA,2009,NA
856140,NA,2010,NA
856141,NA,2022,NA
856142,1,2020,0
856142,1,2021,0
856142,1,2022,NA
856143,1,2008,0
856143,1,2009,0
856143,1,2010,0
856143,1,2011,0
856143,1,2012,NA
856146,1,2008,0
856146,1,2009,0
856146,1,2010,NA
856149,1,2008,0
856149,1,2009,0
856149,1,2010,0
856149,1,2011,0
856149,1,2012,NA
856152,1,2008,0
856152,1,2009,NA
856153,1,2022,NA
856155,1,2008,0
856155,1,2009,0
856155,1,2010,0
856155,1,2011,0
856155,1,2012,NA
856158,1,2014,0
856158,1,2015,NA
856161,1,2008,0
856161,1,2009,0
856161,1,2010,NA
856164,NA,2012,NA
856164,NA,2013,NA
856164,NA,2014,NA
856164,NA,2015,NA
856164,NA,2016,NA
856164,NA,2017,NA
856164,NA,2018,NA
856164,NA,2019,NA
856164,NA,2020,NA
856164,NA,2021,NA
856164,NA,2022,NA
856170,NA,2008,NA
856170,NA,2009,NA
856170,NA,2010,NA
856170,NA,2011,NA
856170,NA,2012,NA
856170,NA,2013,NA
856170,NA,2014,NA
856170,NA,2015,NA
856170,NA,2016,NA
856170,NA,2017,NA
856170,NA,2018,NA
856170,NA,2019,NA
856170,NA,2020,NA
856170,NA,2021,NA
856170,NA,2022,NA
856173,1,2014,0
856173,1,2015,0
856173,1,2016,NA
856175,NA,2022,NA
856176,1,2017,0
856176,1,2018,0
856176,1,2019,NA
856176,NA,2020,NA
856176,NA,2021,NA
856176,NA,2022,NA
856179,1,2010,0
856179,1,2011,NA
856182,1,2008,0
856182,1,2009,0
856182,1,2010,NA
856185,1,2009,NA
856188,1,2017,NA
856195,1,2008,0
856195,1,2009,0
856195,1,2010,0
856195,1,2011,0
856195,1,2012,0
856195,1,2013,0
856195,1,2014,NA
856195,NA,2015,NA
856195,NA,2016,NA
856195,NA,2017,NA
856195,NA,2018,NA
856195,NA,2019,NA
856195,NA,2020,NA
856198,1,2008,0
856198,1,2009,NA
856204,1,2012,0
856204,1,2013,0
856204,1,2014,0
856204,1,2015,0
856204,1,2016,0
856204,1,2017,0
856204,1,2018,NA
856207,1,2009,0
856207,1,2010,0
856207,1,2011,0
856207,1,2012,0
856207,1,2013,0
856207,1,2014,0
856207,1,2015,0
856207,1,2016,0
856207,1,2017,0
856207,1,2018,0
856207,1,2019,0
856207,1,2020,0
856207,1,2021,NA
856210,NA,2010,NA
856210,NA,2011,NA
856210,NA,2012,NA
856210,NA,2013,NA
856210,NA,2014,NA
856210,NA,2015,NA
856210,NA,2016,NA
856210,NA,2017,NA
856210,NA,2018,NA
856210,NA,2019,NA
856210,NA,2020,NA
856210,NA,2021,NA
856210,NA,2022,NA
856215,NA,2020,NA
856216,NA,2008,NA
856216,NA,2009,NA
856216,NA,2010,NA
856216,NA,2011,NA
856216,NA,2012,NA
856216,NA,2013,NA
856216,NA,2014,NA
856216,NA,2015,NA
856216,NA,2016,NA
856216,NA,2017,NA
856216,NA,2018,NA
856216,NA,2019,NA
856216,NA,2020,NA
856216,NA,2021,NA
856216,NA,2022,NA
856219,1,2008,0
856219,1,2009,0
856219,1,2010,0
856219,1,2011,0
856219,1,2012,0
856219,1,2013,0
856219,1,2014,0
856219,1,2015,0
856219,1,2016,0
856219,1,2017,NA
856222,1,2008,NA
856225,NA,2014,NA
856225,NA,2015,NA
856225,NA,2016,NA
856225,NA,2017,NA
856225,NA,2018,NA
856225,NA,2019,NA
856225,NA,2020,NA
856225,NA,2021,NA
856225,NA,2022,NA
856228,1,2008,NA
856231,NA,2008,NA
856231,NA,2009,NA
856231,NA,2010,NA
856231,NA,2011,NA
856231,NA,2012,NA
856231,NA,2013,NA
856231,NA,2014,NA
856231,NA,2015,NA
856231,NA,2016,NA
856231,NA,2017,NA
856231,NA,2018,NA
856231,NA,2019,NA
856231,NA,2020,NA
856231,NA,2021,NA
856231,NA,2022,NA
856234,1,2014,NA
856237,NA,2014,NA
856237,NA,2015,NA
856237,NA,2016,NA
856237,NA,2017,NA
856237,NA,2018,NA
856237,NA,2019,NA
856237,NA,2020,NA
856237,NA,2021,NA
856237,NA,2022,NA
856243,1,2014,NA
856244,1,2022,NA
856246,1,2008,0
856246,1,2009,0
856246,1,2010,0
856246,1,2011,1
856246,0,2012,0
856246,0,2013,0
856246,0,2014,NA
856247,NA,2020,NA
856247,NA,2021,NA
856247,NA,2022,NA
856250,NA,2017,NA
856250,NA,2018,NA
856250,NA,2019,NA
856250,NA,2020,NA
856250,NA,2021,NA
856250,NA,2022,NA
856253,NA,2008,NA
856253,NA,2009,NA
856253,1,2010,0
856253,1,2011,0
856253,1,2012,0
856253,1,2013,0
856253,1,2014,0
856253,1,2015,0
856253,1,2016,0
856253,1,2017,0
856253,1,2018,0
856253,1,2019,0
856253,1,2020,0
856253,1,2021,0
856253,1,2022,NA
856259,1,2017,0
856259,1,2018,0
856259,1,2019,0
856259,1,2020,NA
856262,NA,2013,NA
856262,NA,2014,NA
856262,NA,2015,NA
856262,NA,2016,NA
856262,1,2017,0
856262,1,2018,0
856262,1,2019,0
856262,1,2020,0
856262,1,2021,0
856262,1,2022,NA
856271,0,2008,0
856271,0,2009,0
856271,1,2010,0
856271,1,2011,0
856271,1,2012,0
856271,1,2013,0
856271,1,2014,0
856271,1,2015,0
856271,1,2016,0
856271,1,2017,NA
856274,NA,2008,NA
856280,NA,2009,NA
856280,NA,2010,NA
856280,NA,2011,NA
856280,NA,2012,NA
856280,NA,2013,NA
856280,NA,2014,NA
856283,1,2014,0
856283,1,2015,0
856283,1,2016,0
856283,1,2017,0
856283,1,2018,NA
856286,1,2008,0
856286,1,2009,0
856286,1,2010,0
856286,1,2011,NA
856289,1,2017,0
856289,1,2018,0
856289,1,2019,0
856289,1,2020,0
856289,1,2021,0
856289,1,2022,NA
856291,NA,2022,NA
856292,NA,2008,NA
856293,1,2020,0
856293,1,2021,0
856293,1,2022,NA
856295,0,2017,NA
856301,1,2008,0
856301,1,2009,0
856301,1,2010,0
856301,1,2011,0
856301,1,2012,0
856301,1,2013,0
856301,1,2014,0
856301,1,2015,0
856301,1,2016,0
856301,1,2017,0
856301,1,2018,NA
856304,1,2008,0
856304,1,2009,0
856304,1,2010,0
856304,1,2011,0
856304,1,2012,NA
856307,1,2014,NA
856311,1,2008,NA
856317,NA,2008,NA
856323,NA,2008,NA
856323,NA,2009,NA
856323,NA,2010,NA
856323,NA,2011,NA
856323,NA,2012,NA
856323,NA,2013,NA
856323,NA,2014,NA
856323,NA,2015,NA
856323,NA,2016,NA
856323,NA,2017,NA
856323,NA,2018,NA
856326,1,2008,0
856326,1,2009,0
856326,1,2010,0
856326,1,2011,0
856326,1,2012,0
856326,1,2013,0
856326,1,2014,0
856326,1,2015,0
856326,1,2016,0
856326,1,2017,0
856326,1,2018,0
856326,1,2019,0
856326,1,2020,0
856326,1,2021,NA
856326,NA,2022,NA
856329,1,2008,0
856329,1,2009,0
856329,1,2010,0
856329,1,2011,0
856329,1,2012,0
856329,1,2013,0
856329,1,2014,0
856329,1,2015,0
856329,1,2016,0
856329,1,2017,0
856329,1,2018,0
856329,1,2019,0
856329,1,2020,0
856329,1,2021,0
856329,1,2022,NA
856338,1,2008,0
856338,1,2009,0
856338,1,2010,0
856338,1,2011,0
856338,1,2012,0
856338,1,2013,0
856338,1,2014,0
856338,1,2015,0
856338,1,2016,NA
856339,1,2018,0
856339,1,2019,0
856339,1,2020,0
856339,1,2021,NA
856345,NA,2022,NA
856347,1,2008,0
856347,1,2009,0
856347,1,2010,0
856347,1,2011,NA
856353,1,2008,0
856353,1,2009,NA
856356,1,2008,0
856356,1,2009,0
856356,1,2010,0
856356,1,2011,NA
856356,NA,2012,NA
856356,NA,2013,NA
856362,1,2008,0
856362,1,2009,0
856362,1,2010,0
856362,1,2011,0
856362,1,2012,0
856362,1,2013,0
856362,1,2014,NA
856363,1,2020,0
856363,1,2021,NA
856365,1,2014,0
856365,1,2015,NA
856372,NA,2012,NA
856372,NA,2013,NA
856372,NA,2014,NA
856372,NA,2015,NA
856372,NA,2016,NA
856372,NA,2017,NA
856372,NA,2018,NA
856372,NA,2019,NA
856372,NA,2020,NA
856372,NA,2021,NA
856375,1,2008,0
856375,1,2009,0
856375,1,2010,0
856375,1,2011,0
856375,1,2012,0
856375,1,2013,0
856375,1,2014,0
856375,1,2015,NA
856379,1,2022,NA
856381,1,2017,0
856381,1,2018,0
856381,1,2019,0
856381,1,2020,0
856381,1,2021,0
856381,1,2022,NA
856384,1,2008,0
856384,1,2009,0
856384,1,2010,0
856384,1,2011,NA
856387,0,2010,0
856387,1,2011,0
856387,1,2012,0
856387,1,2013,0
856387,1,2014,0
856387,1,2015,0
856387,1,2016,0
856387,1,2017,0
856387,1,2018,0
856387,1,2019,0
856387,1,2020,0
856387,1,2021,0
856387,1,2022,NA
856390,1,2012,NA
856396,1,2008,0
856396,1,2009,0
856396,1,2010,0
856396,1,2011,0
856396,1,2012,0
856396,1,2013,NA
856401,1,2022,NA
856408,NA,2009,NA
856408,NA,2010,NA
856408,NA,2011,NA
856411,1,2008,0
856411,1,2009,0
856411,1,2010,0
856411,1,2011,0
856411,1,2012,0
856411,1,2013,0
856411,1,2014,0
856411,1,2015,0
856411,1,2016,0
856411,1,2017,0
856411,1,2018,NA
856411,NA,2019,NA
856411,1,2020,NA
856414,1,2008,0
856414,1,2009,0
856414,1,2010,0
856414,1,2011,0
856414,1,2012,0
856414,1,2013,0
856414,1,2014,0
856414,1,2015,0
856414,1,2016,0
856414,1,2017,0
856414,1,2018,0
856414,1,2019,0
856414,1,2020,0
856414,1,2021,0
856414,1,2022,NA
856415,NA,2022,NA
856417,1,2008,0
856417,1,2009,0
856417,1,2010,NA
856420,1,2008,0
856420,1,2009,0
856420,1,2010,0
856420,1,2011,0
856420,1,2012,0
856420,1,2013,0
856420,1,2014,0
856420,1,2015,0
856420,1,2016,0
856420,1,2017,0
856420,1,2018,0
856420,1,2019,0
856420,1,2020,0
856420,1,2021,0
856420,1,2022,NA
856423,1,2017,0
856423,1,2018,NA
856427,1,2008,0
856427,1,2009,0
856427,1,2010,0
856427,1,2011,0
856427,1,2012,0
856427,1,2013,0
856427,1,2014,0
856427,1,2015,0
856427,1,2016,0
856427,1,2017,0
856427,1,2018,0
856427,1,2019,0
856427,1,2020,0
856427,1,2021,0
856427,1,2022,NA
856433,1,2010,0
856433,1,2011,NA
856436,1,2008,0
856436,1,2009,0
856436,1,2010,0
856436,1,2011,0
856436,1,2012,NA
856439,NA,2008,NA
856439,NA,2009,NA
856439,NA,2010,NA
856439,NA,2011,NA
856439,NA,2012,NA
856439,NA,2013,NA
856439,NA,2014,NA
856439,NA,2015,NA
856439,NA,2016,NA
856439,NA,2017,NA
856439,NA,2018,NA
856439,NA,2019,NA
856439,NA,2020,NA
856439,NA,2021,NA
856439,NA,2022,NA
856440,NA,2020,NA
856440,NA,2021,NA
856440,NA,2022,NA
856442,0,2009,0
856442,0,2010,0
856442,0,2011,0
856442,1,2012,NA
856445,1,2014,0
856445,1,2015,0
856445,1,2016,0
856445,1,2017,0
856445,1,2018,0
856445,1,2019,0
856445,1,2020,NA
856448,1,2014,0
856448,1,2015,0
856448,1,2016,0
856448,1,2017,0
856448,1,2018,0
856448,1,2019,0
856448,1,2020,0
856448,1,2021,0
